track_id,name,artist,album,release_year,popularity,duration_ms,tempo,energy,speechiness,acousticness,instrumentalness,liveness,valence,danceability,image_url
2rOnSn2piaqLAlYjtfUBlY,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,"Raataan Lambiyan (From ""Shershaah"")",2021,72,230292,161.4990234375,0.300269067287445,0.0791355758997678,0.7667750308388158,0.0,1.0,0.0826363468170166,1.0,https://i.scdn.co/image/ab67616d0000b273a75c2f26913099a420050f01
6bmmHeCvZI92pRiTHxEdTC,O Maahi,Pritam,Dunki,2023,73,233453,117.45383522727272,0.2623865604400635,0.058179731339493,0.8671478177002709,0.0,0.795714408159256,0.0720457553863525,0.8278140586732143,https://i.scdn.co/image/ab67616d0000b273ab1e3b16de1c7ec009880e97
1r6GbBLdtUK1Vl1IHT14wP,"Dekhha Tenu (From ""Mr. And Mrs. Mahi"")",Mohammad Faiz,Mr. And Mrs. Mahi (Original Motion Picture Soundtrack),2024,70,281511,86.1328125,0.1950718462467193,0.0759632594814241,0.7731215533088235,0.0,0.7945507764816284,0.0,0.6756052035647648,https://i.scdn.co/image/ab67616d0000b273373b21b6dfdb6cd71e03101f
2qBBAuIg8FUBYiJ3QRrVsP,Teri Baaton Mein Aisa Uljha Jiya Title Song,Raghav,Teri Baaton Mein Aisa Uljha Jiya,2024,68,153083,129.19921875,0.2536543309688568,0.0810380587267801,0.768746296318692,0.0,0.9335696697235109,0.0728532123565673,0.867774773753448,https://i.scdn.co/image/ab67616d0000b273dfa8e0dab093f6a7c638c7fc
6E9UwSfT80age2xknoMS7Y,"Tum Hi Aana (From ""Marjaavaan"")",Payal Dev,"Tum Hi Aana (From ""Marjaavaan"")",2019,71,249126,89.10290948275862,0.2316102087497711,0.0619259293972523,0.8597784367139125,0.0,0.7532781362533569,0.0172030317783355,0.7009407705121123,https://i.scdn.co/image/ab67616d0000b2736539071e0f1833190a491d4d
6y5SuF4NxGkvwpAdqcAkD3,"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")",Pritam,Rocky Aur Rani Kii Prem Kahaani,2024,70,246988,172.265625,0.1968344300985336,0.0575453814338235,0.9005622037054953,0.0,0.7835139334201813,0.0005897929146885,1.0,https://i.scdn.co/image/ab67616d0000b273fc02a05930a6cde09ec57678
0czcoKJbJt08NqKrvSbbz7,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",Pritam,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",2023,71,313051,112.34714673913044,0.1695164442062378,0.0591498690862035,0.8666045481206462,0.0,0.9056208282709122,0.0,0.8078014971744021,https://i.scdn.co/image/ab67616d0000b2732a733a9eeabca1a5fb50312b
06LCamFUOtImIKi9mFRKiD,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",Pritam,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",2023,72,277500,89.10290948275862,0.1375733315944671,0.0586678236261609,0.8973107116510255,0.0,0.6030089408159256,0.0,0.6967738177744348,https://i.scdn.co/image/ab67616d0000b2735f8a6f2a27d5d75abc41501a
6IR6mzRO60hnMjNoq8rCPE,"Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Raghav,"Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")",2024,69,153083,95.703125,0.0615795105695724,0.0733485738559404,0.7913893944707817,0.0,0.2796429954469204,0.0,0.7098483750217045,https://i.scdn.co/image/ab67616d0000b273a9bdccd7e1b16eb656050b2b
6EivvaEepVTjmDde43eGiB,"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")",Pritam,"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")",2023,70,246988,172.265625,0.1968344300985336,0.0575453814338235,0.9005622037054953,0.0,0.7835139334201813,0.0005897929146885,1.0,https://i.scdn.co/image/ab67616d0000b27339890c916878b32aebd1d0ee
2C6CJGFLbisteRuY6Plb7b,Ve Haaniyaan,Danny,Ve Haaniyaan,2024,74,240000,107.666015625,0.2725624442100525,0.0548156171391253,0.8600197428889319,0.0,0.8470382541418076,0.0281540179252624,0.7801374102167912,https://i.scdn.co/image/ab67616d0000b273e6294a607fd865df30585b4e
3jPLJbSL14oH6pcSLIaMGJ,Morni,Badshah,Morni,2024,71,171935,103.359375,0.2634579539299011,0.0785868263835139,0.8141265963622291,0.0,1.0,0.0351481890678405,0.7402818549525901,https://i.scdn.co/image/ab67616d0000b2735302f2bd772de9c93a8f309c
3yxUi5nDZSWcYKi1C2xmLd,"Mere Mehboob Mere Sanam (From ""Bad Newz"")",Udit Narayan,"Mere Mehboob Mere Sanam (From ""Bad Newz"")",2024,70,182369,117.45383522727272,0.2901347875595093,0.1019517644640092,0.7885808324666215,0.0,1.0,0.0610840082168579,0.8032967595091354,https://i.scdn.co/image/ab67616d0000b273694c4c2fe6ebc9141af9dc59
2JS0RFqBJvBtvG1GIsZmjW,"Agar Ho Tum (From ""Mr. And Mrs. Mahi"")",Tanishk Bagchi,Mr. And Mrs. Mahi (Original Motion Picture Soundtrack),2024,64,253223,103.359375,0.1283957511186599,0.0732393530500193,0.7779308590726587,0.0,0.5837937071919441,0.0,0.7634478451420805,https://i.scdn.co/image/ab67616d0000b273373b21b6dfdb6cd71e03101f
51DEaelXeJJ6cFFYbX8Hal,Zihaal e Miskin,Javed-Mohsin,Zihaal e Miskin,2023,72,243953,129.19921875,0.1863692700862884,0.0946778099603328,0.7298383683243035,0.0,0.6488403677940369,0.0259488701820373,0.8832258472948556,https://i.scdn.co/image/ab67616d0000b27373b0435dbfea11043c2909b8
3W1XHtgu4Pt7ai4d8RrKwD,Tumhare Hi Rahenge Hum,Sachin-Jigar,Stree 2,2024,70,230086,117.45383522727272,0.1914014518260955,0.0646022170689822,0.7849720107512578,0.0,0.8982586860656738,0.0,0.8293565188661063,https://i.scdn.co/image/ab67616d0000b27336ae86ae0ed9f7a70985b68c
72Z2D7jpKevicRkyL45mbw,"Lutt Putt Gaya (From ""Dunki"")",Pritam,"Lutt Putt Gaya (From ""Dunki"")",2023,67,222997,92.28515625,0.1727508753538131,0.0894136694562693,0.7849895843411377,0.0,0.8524715900421143,0.0,0.6944533519788185,https://i.scdn.co/image/ab67616d0000b2731a2e85cf59d754808254425f
1eZ6nPXT1ovpBhVxYKRtaz,"Zindagi Tere Naam (From ""Yodha"")",Vishal Mishra,"Zindagi Tere Naam (From ""Yodha"")",2024,64,208133,103.359375,0.1840411275625229,0.0689767182057856,0.8547796007280379,0.0,0.82927405834198,0.0219926023483276,0.7635890410841886,https://i.scdn.co/image/ab67616d0000b2731901aafd0e4d5b7a06f0d457
1kDZSmw3mKQeAjcmPTLS3M,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",Pritam,Rocky Aur Rani Kii Prem Kahaani,2024,69,277500,89.10290948275862,0.1375733315944671,0.0586678236261609,0.8973107116510255,0.0,0.6030089408159256,0.0,0.6967738177744348,https://i.scdn.co/image/ab67616d0000b273fc02a05930a6cde09ec57678
1fcCPXmH4vUzG6UQTTjZp5,Phir Bhi Tumko Chaahunga,Mithoon,The Arijit Singh Collection,2023,70,351587,99.38401442307692,0.1764244884252548,0.0636012782991486,0.8245819375241873,0.0,0.7274825125932693,0.0,0.7492703638596065,https://i.scdn.co/image/ab67616d0000b273627b5b17cb48f6e6956b842e
0qPoQiQIhgyMaP7X78hxri,Akhiyaan Gulaab,Mitraz,Teri Baaton Mein Aisa Uljha Jiya,2024,66,171147,107.666015625,0.2555473148822784,0.0522100017535797,0.848445360874613,0.0,1.0,0.0430249977111816,0.7665607554434665,https://i.scdn.co/image/ab67616d0000b273dfa8e0dab093f6a7c638c7fc
4xmkpE1Si5JL7NFxWrhV0S,"Humraah (From ""Malang - Unleash The Madness"")",Sachet Tandon,"Humraah (From ""Malang - Unleash The Madness"")",2020,68,299821,103.359375,0.3279054760932922,0.0875327284491099,0.7564634907725425,0.0,1.0,0.0877911949157714,0.7373305290126946,https://i.scdn.co/image/ab67616d0000b27340494b35d483ac255db4ce93
4RCd3Gdtt3dNedof64hqRD,"Phir Mohabbat (From ""Murder 2"")",Mohammed Irfan,Ultimate Love Songs - Arijit Singh,2020,68,329851,99.38401442307692,0.2147843688726425,0.0583617030282507,0.8557283856182276,0.0,0.950581356883049,0.0,0.7627628554447226,https://i.scdn.co/image/ab67616d0000b2731aa5adad8593923dcdf1a7d0
5jAi1HXmSUd5poIEOQkYSy,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",Pritam,Rocky Aur Rani Kii Prem Kahaani,2024,66,213611,107.666015625,0.1832227259874344,0.098985984967589,0.7987359108939629,0.0,1.0,0.0050006145238876,0.7655699742717041,https://i.scdn.co/image/ab67616d0000b273fc02a05930a6cde09ec57678
5urYiIXu1ZhfMAOsp7WDTc,"Dil Ko Karaar Aaya (From ""Sukoon"")",Rajat Nagpal,"Dil Ko Karaar Aaya (From ""Sukoon"")",2020,66,231486,151.99908088235293,0.1286446899175644,0.0493721504329527,0.8583379692337461,0.0,0.7955364882946014,0.0,1.0,https://i.scdn.co/image/ab67616d0000b2739acc843616b7226a85f201db
0nIN3cdeqNLLTGerYSKSXN,"Mushkil Hai (From ""Vicky Vidya Ka Woh Wala Video"")",Sachin-Jigar,"Mushkil Hai (From ""Vicky Vidya Ka Woh Wala Video"")",2024,63,243093,99.38401442307692,0.2495108246803283,0.0563645495718846,0.8475421161474458,0.0,1.0,0.0717175865173339,0.7359997524798114,https://i.scdn.co/image/ab67616d0000b2738d4a22e41df74acc689b98f1
2BJCgb5RvPSLBsx6UYfJV2,"Tere Sang Ishq Hua (From ""Yodha"")",Tanishk Bagchi,"Tere Sang Ishq Hua (From ""Yodha"")",2024,62,218095,80.74951171875,0.1786303967237472,0.0762567195360874,0.7533391710405379,0.0,0.9289004653692244,0.0134166550636291,0.6458084504699892,https://i.scdn.co/image/ab67616d0000b273e5fd1d3b8d73c475f9344b3c
46hzNOUOAlivuCZZ0wE3zi,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Varun Jain,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",2023,65,189136,107.666015625,0.2021152526140213,0.0725280950682082,0.8299328121976587,0.0,0.8740179985761642,0.0580518102645874,0.7635583973738227,https://i.scdn.co/image/ab67616d0000b273d4a76235197643b7d252dd5d
6mNPNasiU1yEBtH57xV0fb,"Soni Soni (From ""Ishq Vishk Rebound"")",Darshan Raval,Ishq Vishk Rebound (Original Motion Picture Soundtrack),2024,63,176875,143.5546875,0.1594362109899521,0.0631768666553792,0.7975267345322175,0.0,1.0,0.0,0.9538093037831312,https://i.scdn.co/image/ab67616d0000b2738e683ee9f83a4b1dc502acf0
3iFYJMrRS0fLrwDNVbqNF0,Saajan Ve,Darshan Raval,Saajan Ve,2023,60,171473,129.19921875,0.2353343665599823,0.0780900417835719,0.7748535912103328,0.0,1.0,0.0289411830902099,0.8779450267788593,https://i.scdn.co/image/ab67616d0000b273a45755436d936103f77f9f06
0mJTAdmY8olbGQjopDYff3,Vaaste,Dhvani Bhanushali,Vaaste,2019,65,196043,89.10290948275862,0.1531318873167038,0.0744666698916408,0.778987353062113,0.0,0.8081682026386261,0.0,0.6869137207240736,https://i.scdn.co/image/ab67616d0000b2738dce351c5e4a62c2ea2dd498
1stiSonuKkZqhI1o9nZ9MT,Raataan Lambiyan,Tanishk Bagchi,Shershaah (Original Motion Picture Soundtrack),2021,60,230292,161.4990234375,0.300269067287445,0.0791355758997678,0.7667750308388158,0.0,1.0,0.0826363468170166,1.0,https://i.scdn.co/image/ab67616d0000b273ab827cdec4b3fc1b02bfdb1e
1uCBFWAcZOJGAj1CFQHZDj,Daaku,Badshah,Daaku,2024,61,160396,99.38401442307692,0.2738000154495239,0.0899673320191563,0.7823123518527477,0.0,1.0,0.018386971950531,0.7152180686206455,https://i.scdn.co/image/ab67616d0000b273ac144fcdade3e1a420901705
53QgDRc1bPL1Kke1GemgaE,"Dil Jhoom (From ""Crakk - Jeetegaa Toh Jiyegaa"")",Tanishk Bagchi,"Dil Jhoom (From ""Crakk - Jeetegaa Toh Jiyegaa"")",2024,56,187049,172.265625,0.2802902460098266,0.0747707118928986,0.7682240016689241,0.0,0.907215103507042,0.0351162481307983,1.0,https://i.scdn.co/image/ab67616d0000b273cfdb10e5fd7de0021a09a183
23YpzkTDtU78GK6vpgRbkM,"Ishq Jaisa Kuch (From ""Fighter"")",Vishal-Shekhar,"Ishq Jaisa Kuch (From ""Fighter"")",2023,60,169686,103.359375,0.2057235836982727,0.0956156349772639,0.7250349204237616,0.0,0.9329864382743835,0.0427502346038818,0.7404181416295073,https://i.scdn.co/image/ab67616d0000b273e96d61e51493c6f6b8e99345
2pIoyDWZV5OSW0xd6n41xV,Lutt Putt Gaya,Pritam,Dunki,2023,62,222997,92.28515625,0.1727508753538131,0.0894136694562693,0.7849895843411377,0.0,0.8524715900421143,0.0,0.6944533519788185,https://i.scdn.co/image/ab67616d0000b273ab1e3b16de1c7ec009880e97
1gTSPcCTJoWAURTtqO6n99,Dhadak - Title Track,Ajay Gogavale,Best Of Shreya Ghoshal,2024,58,243484,103.359375,0.0938250496983528,0.0533813854489164,0.8310741507232005,0.0,0.5986735597252846,0.0,0.7596739768448374,https://i.scdn.co/image/ab67616d0000b273047a46b43f281e0d12ea8993
2RgvvnMwtP0R2OkVZmFvnV,"Ajab Si (From ""Om Shanti Om"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,2022,59,241668,117.45383522727272,0.1711443662643432,0.0708323381264512,0.832083214916312,0.0,0.629243478178978,0.0271248602867126,0.8227557213027687,https://i.scdn.co/image/ab67616d0000b273456e0af8e834546541a00efa
6tkl6rjuXWtVOCaXSSSCz2,"Jab Tak (From ""M.S.Dhoni - The Untold Story"")",Armaan Malik,2016 Shining Star - Armaan Malik,2016,56,174039,123.046875,0.1868894249200821,0.0707571307202979,0.8029550841718266,0.0,0.9006931632757187,0.0022282002866268,0.8552557941689649,https://i.scdn.co/image/ab67616d0000b273f4e88554baba207fc6878ab5
2WG7zclO9vhESUawnDXtRP,Chosen,Sidhu Moose Wala,Best of 2019 Punjabi Top Hits,2019,25,264019,161.4990234375,0.1793091148138046,0.115064685927825,0.7854438521913699,0.0,1.0,0.0,1.0,https://i.scdn.co/image/ab67616d0000b2739126080e2d720a63d167bc05
7hijtNvNHvo45NwzAc5t8M,Shera Di Kaum,Ludacris,Speedy Singhs,2011,36,227601,99.38401442307692,0.0776344463229179,0.1193286435153831,0.7388608005393769,0.0,0.4835041612386703,0.0,0.724775382360163,https://i.scdn.co/image/ab67616d0000b2731efe7feca76759fb3149b713
4aObqXLku7XQqfVQ8azYGo,25-25,Arjan Dhillon,Jalwa,2022,59,215333,89.10290948275862,0.2613396048545837,0.0752251687064628,0.7683005318184017,0.0,1.0,0.0154158949851989,0.6759280457657717,https://i.scdn.co/image/ab67616d0000b2739f2718e57de8d8c8f6cb213b
2f4fhPpm6RQEHm2tEp1O3x,Same Beef,Bohemia,Best of 2019 Punjabi Top Hits,2019,20,290403,92.28515625,0.2680788338184356,0.1035275296899187,0.7566741848877709,0.0,1.0,0.0384074401855468,0.6861935158912152,https://i.scdn.co/image/ab67616d0000b2739126080e2d720a63d167bc05
4BDOA9pV0yLClbR3v37ekI,Top Class / Overseas,DIVINE,Street Dreams,2024,65,288000,123.046875,0.2644743919372558,0.1403717891350619,0.6941057801615712,0.0,0.789564922451973,0.052925157546997,0.8374781032405927,https://i.scdn.co/image/ab67616d0000b273be6eefb59eac2f121e87c99f
2IXsUKnwaKeWRPwyu0Ueib,Top 5 Latest Punjabi 2022 (Mashup),Khan Bhaini,Top 5 Latest Punjabi 2022 (Mashup),2022,36,323825,117.45383522727272,0.2142678797245025,0.0877838607173955,0.7917848947247484,0.0,1.0,0.0301836776733398,0.8199042943801587,https://i.scdn.co/image/ab67616d0000b273ecd861e0f80d05ee12a90d2c
12TuIypC6Im9HYL2zNd4HD,Love Mashup 2024,Arijit Singh,Love Mashup 2024,2024,51,291106,172.265625,0.1807989180088043,0.0671853458180147,0.8356417723853522,0.0,0.6587543338537216,0.0110094618797302,1.0,https://i.scdn.co/image/ab67616d0000b2737bffb505af847cf9d0596181
1kQzmoXh0glwbEcdc5GCat,Lamberghini,The Doorbeen,Top 20 Punjabi Hits,2020,4,216905,103.359375,0.1559880077838897,0.0810752845031927,0.7974755254692337,0.0,0.8136538416147232,0.0,0.7566158214287034,https://i.scdn.co/image/ab67616d0000b273f2fc970a2cbdb2ed9b506b9c
0uG6SxCSZUgrzb5yNo2g1e,Ikko Jehe,Sajjan Adeeb,Ikko Jehe,2024,58,191901,99.38401442307692,0.229948490858078,0.0998164788119195,0.703272769325658,0.0,1.0,0.0,0.7479829005801147,https://i.scdn.co/image/ab67616d0000b273a957004e40906dba27678db6
3tHjBNW6gF45ZkgYnfsrgg,"Broken Heart (From ""Broken Heart"")",Sippy Gill,Top 10 Punjabi Hits 2024,2024,9,189038,161.4990234375,0.1611184179782867,0.1134403571255805,0.7541450996517027,0.0,0.9086185693740844,0.0,1.0,https://i.scdn.co/image/ab67616d0000b273f20ba039ce94c0e582cadc86
6YefQQKgaRBc0nXHuSNP7T,End of the World,ivycomb,Raised by Aliens,2024,35,217007,161.4990234375,0.3118529319763183,0.0642977971410603,0.7887365382522252,0.0,1.0,0.0759355068206787,1.0,https://i.scdn.co/image/ab67616d0000b273b84d551c05e6017471c92820
4Oq0J0LxiARf6jNl6CAhH8,Nimm und renn,Takt32,Nimm und renn,2021,21,184076,135.99917763157896,0.1708804368972778,0.1129739956220975,0.7780359226852748,0.0,1.0,0.0147028923034667,0.9036000393118632,https://i.scdn.co/image/ab67616d0000b273641b63be2f3afeb7cc1e713c
6y5UeildEI5X0SaVXzQ6AU,Tera Yaar Bolda,Surjit Bindrakhia,The King (Greatest Hits),2006,58,275983,161.4990234375,0.137109026312828,0.0793409790416989,0.859811127370356,0.0,0.5520789325237274,0.0013144706189632,1.0,https://i.scdn.co/image/ab67616d0000b273e7e9ca88587e11f7a51dd66e
3fiky1jS9R6szJsJXXtrMd,5 Taara,Diljit Dosanjh,Top 20 Punjabi Hits,2020,3,178421,83.35433467741936,0.1337655782699585,0.1083103805872678,0.793814171947562,0.0,1.0,0.0,0.6398327660792538,https://i.scdn.co/image/ab67616d0000b273f2fc970a2cbdb2ed9b506b9c
7qqUjqDV3mRLm04gWCYlui,Nimm und renn,Takt32,Demut und Größenwahn,2021,28,184076,135.99917763157896,0.1708804368972778,0.1129739956220975,0.7780359226852748,0.0,1.0,0.0147028923034667,0.9036000393118632,https://i.scdn.co/image/ab67616d0000b27391f98d6bc82f7429ddff093c
4eh3A5A03QQAJAk315VKnf,20 Bande,Hunar Sidhu,20 Bande,2024,39,167142,172.265625,0.2746992409229278,0.1021762529024767,0.7464291599143769,0.0,0.864078626036644,0.0577874279022216,1.0,https://i.scdn.co/image/ab67616d0000b273ce1a78a0184898bfb3bc4c54
3YBuS789aDX08RbDv0FgGU,Lachi Wargi Naar,Deep Bajwa,Lachi Wargi Naar,2022,52,217179,151.99908088235293,0.2247735857963562,0.1335949971579914,0.6984804702617067,0.0,1.0,0.0,0.9924141360686763,https://i.scdn.co/image/ab67616d0000b2737c5fb281e285c83726ba98a9
0Ix9btbmWXgQfdESrWIj4c,Laembadgini,Diljit Dosanjh,Top 20 Punjabi Hits,2020,1,186312,107.666015625,0.1108322143554687,0.0868972447634481,0.8230386739913893,0.0,1.0,0.0,0.7615094949522944,https://i.scdn.co/image/ab67616d0000b273f2fc970a2cbdb2ed9b506b9c
2gTGeUEgi0BUWXqCtRDSn6,Light Weight,Kulwinder Billa,Top 20 Punjabi Hits,2020,1,216000,172.265625,0.197879821062088,0.1078479873137577,0.764020701310952,0.0,1.0,0.0,1.0,https://i.scdn.co/image/ab67616d0000b273f2fc970a2cbdb2ed9b506b9c
620JpL4UTVqf4e45nNgD63,Rooftop,Christafari,To the Foundation,2007,6,231893,95.703125,0.2458070963621139,0.1158800627055921,0.7330395961324496,0.0,1.0,0.061841549873352,0.6873526661839672,https://i.scdn.co/image/ab67616d0000b27382b3e637cc46537067edb024
6vK0SGOlURtdbFjjBkZIcg,Deora Ve Tavitan Walla,Amar Singh Chamkila,Hits Of Amar Singh Chamkila And Amarjot,2004,46,160706,135.99917763157896,0.0839512795209884,0.1407400786692144,0.7803556365494388,0.0,0.3565488383173942,0.0,0.9131200099432304,https://i.scdn.co/image/ab67616d0000b2739ba3e1fcdf77fd8768037ecb
2aB03rjWCacOUKfLsyzjlR,Patiala Peg,Diljit Dosanjh,Top 20 Punjabi Hits,2020,1,188314,107.666015625,0.0523281618952751,0.1013115566950464,0.8108928668609714,0.0,0.5587753280997276,0.0,0.7463978452001385,https://i.scdn.co/image/ab67616d0000b273f2fc970a2cbdb2ed9b506b9c
0hT00pDTPoRgXIWAVSM95u,Rooftop,Christafari,"Greatest Hits, Vol. 2",2014,5,232413,95.703125,0.2458070963621139,0.1158800627055921,0.7330395961324496,0.0,1.0,0.061841549873352,0.6873526661839672,https://i.scdn.co/image/ab67616d0000b273276004fae99791b7dd173bd2
7ocsOa1Ah6sJOp6g7N7V9e,Panjab Warga,Arjan Dhillon,Panjab Warga,2022,46,164595,103.359375,0.2633454501628876,0.0757742961493808,0.7184423676954335,0.0,1.0,0.0101703643798828,0.7499136676354123,https://i.scdn.co/image/ab67616d0000b27306d4eadbc1b407895d22658e
5VBOCBzMVk3BsSQqxICQHf,Asi Gabru Punjabi,Amrinder Gill,Judda,2011,61,228453,161.4990234375,0.2079033106565475,0.1782640392197174,0.6760805679179567,0.0,1.0,0.0,1.0,https://i.scdn.co/image/ab67616d0000b27350ba347f9f80e3f986cfd035
48CmoDIr9yhXCcvoHtnkiO,Qismat,Ammy Virk,Top 20 Punjabi Hits,2020,1,243870,184.5703125,0.1997724324464798,0.0957583022929566,0.8176694698747098,0.0,1.0,0.0,1.0,https://i.scdn.co/image/ab67616d0000b273f2fc970a2cbdb2ed9b506b9c
4LUGHrLpImTmMpw9q7UZPO,Koka - Punjabi Virsa 2018,Manmohan Waris,Koka - Punjabi Virsa 2018,2019,36,239276,103.359375,0.0695946738123893,0.1243524226610874,0.7842966558025348,0.0,0.490800030529499,0.0,0.7429224556005841,https://i.scdn.co/image/ab67616d0000b273290e7a0c8982317e9357f5b1
27HSHbR3H7cRMirRtiyHYC,4 Yaar,Parmish Verma,Top 20 Punjabi Hits,2020,1,181754,172.265625,0.2431437075138092,0.1084318840097716,0.7174918821352554,0.0,1.0,0.0284098172187805,1.0,https://i.scdn.co/image/ab67616d0000b273f2fc970a2cbdb2ed9b506b9c
7CzJjjGDPixwsUdpYsvp1X,Bass Balliye,Gurj Sidhu,Bass Balliye,2019,44,213758,83.35433467741936,0.2437804639339447,0.1262741797479682,0.7377211626838236,0.0,0.8559664338827133,0.0,0.6499624387705621,https://i.scdn.co/image/ab67616d0000b2731ff596c608e979d022f51001
3fQnDj0PK6dsJfCzdn6XlD,Hapi Holiday,Flict G,Hapi Holiday,2020,9,259997,83.35433467741936,0.12195485830307,0.0975768854005418,0.7805668975546634,0.0,0.5007952079176903,0.0,0.6469860316099305,https://i.scdn.co/image/ab67616d0000b273a5704c5ad6e23f20112e21e5
2D6N9XmCtjZKVOLY05stLb,Raat Di Gedi,Diljit Dosanjh,Top 20 Punjabi Hits,2020,2,198783,112.34714673913044,0.1840735226869583,0.1073050956607972,0.7924173549970975,0.0,1.0,0.0,0.7807140105876509,https://i.scdn.co/image/ab67616d0000b273f2fc970a2cbdb2ed9b506b9c
